,district,price,address,AdUpdateDate,Category,GrossSquareMeters,BuildingAge,NumberFloorsofBuilding,UsingStatus,EligibilityForInvestment,BuildStatus,TitleStatus,ItemStatus,NumberOfBathrooms,NumberOfWCs,AdCreationDate,Type,NetSquareMeters,NumberOfRooms,FloorLocation,HeatingType,CreditEligibility,InsideTheSite,StructureType,MortgageStatus,Swap,Balcony,PriceStatus,RentalIncome,NumberOfBalconies,BalconyType,HallSquareMeters,WCSquareMeters,IsItVideoNavigable?,Subscription,BathroomSquareMeters,BalconySquareMeters
24892,uskudar,"2,100,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Aziz Mahmut Hüdayi Mahallesi Satılık Daire']",19 Eylül 2021,Satılık,165 m2,5-10,3,Boş,Bilinmiyor,,,Boş,2,,19 Eylül 2021,Konut,150 m2,3+2,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24893,uskudar,"2,950,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Ferah Mahallesi Satılık Daire']",30 Aralık 2021,Satılık,120 m2,1,5,Boş,Yatırıma Uygun,Sıfır,,Boş,1,1,17 Eylül 2021,Konut,110 m2,3+1,1. Kat,Merkezi Doğalgaz,Krediye Uygun,Evet,Betonarme,Yok,,,Genel Fiyat,1.000 USD,,,35 m2,,,500 TL,,
24894,uskudar,"2,100,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Murat Reis Mahallesi Satılık Daire']",11 Şubat 2022,Satılık,135 m2,4,4,Boş,Yatırıma Uygun,Sıfır,,Boş,2,,15 Eylül 2021,Konut,110 m2,3+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,,Yok,Genel Fiyat,6.000 TL,,,35 m2,,,100 TL,4 m2,
24895,uskudar,"3,800,000TLarrow_downward%5","['Anasayfa', 'Satılık Bina', 'İstanbul Satılık Bina', 'Üsküdar Satılık Bina', 'Aziz Mahmut Hüdayi Mahallesi Satılık Bina']",10 Mart 2022,Satılık,300 m2,21 Ve Üzeri,3,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,Kat Mülkiyeti,Boş,4,3,13 Eylül 2021,Konut,250 m2,8+ Oda,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,4.200 TL,3,Açık Balkon,20 m2,,,0 TL,,
24896,uskudar,"3,850,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Bahçelievler Mahallesi Satılık Daire']",07 Mart 2022,Satılık,166 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,2,,08 Eylül 2021,Konut,135 m2,4+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24897,uskudar,"4,800,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Selimiye Mahallesi Satılık Daire']",02 Şubat 2022,Satılık,160 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,2,,06 Eylül 2021,Konut,140 m2,3+1,5. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,16.000 TL,,,,,,,,
24898,uskudar,"1,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Küçük Çamlıca Mahallesi Satılık Daire']",14 Ekim 2021,Satılık,90 m2,0 (Yeni),4,Boş,Bilinmiyor,,Yok,Boş,1,,02 Eylül 2021,Konut,85 m2,2+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24899,uskudar,"1,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Küçük Çamlıca Mahallesi Satılık Daire']",14 Ekim 2021,Satılık,84 m2,0 (Yeni),4,Boş,Bilinmiyor,,Yok,Boş,1,,02 Eylül 2021,Konut,80 m2,2+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24900,uskudar,"1,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Küçük Çamlıca Mahallesi Satılık Daire']",14 Ekim 2021,Satılık,86 m2,0 (Yeni),4,Boş,Bilinmiyor,,Yok,Boş,1,,02 Eylül 2021,Konut,80 m2,2+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24901,uskudar,"1,935,000TL","['Anasayfa', 'Satılık Bina', 'İstanbul Satılık Bina', 'Üsküdar Satılık Bina', 'Yavuztürk Mahallesi Satılık Bina']",21 Eylül 2021,Satılık,261 m2,11-15,4,Boş,Bilinmiyor,,Yok,,Yok,,02 Eylül 2021,Konut,260 m2,4+1,Düz Giriş,Kombi Doğalgaz,Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24902,uskudar,"695,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Zeynep Kamil Mahallesi Satılık Daire']",06 Ocak 2022,Satılık,70 m2,5-10,4,Kiracı Oturuyor,Bilinmiyor,,,Boş,1,,27 Ağustos 2021,Konut,50 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24903,uskudar,"1,595,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Yavuztürk Mahallesi Satılık Daire']",07 Mart 2022,Satılık,145 m2,11-15,5,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,2,,23 Ağustos 2021,Konut,125 m2,3+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24904,uskudar,"2,750,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Küçüksu Mahallesi Satılık Daire']",07 Mart 2022,Satılık,260 m2,11-15,4,Boş,Bilinmiyor,,,Boş,2,,19 Ağustos 2021,Konut,235 m2,4+1,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24905,uskudar,"1,875,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Cumhuriyet Mahallesi Satılık Daire']",23 Aralık 2021,Satılık,122 m2,0 (Yeni),4,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,,Boş,1,2,17 Ağustos 2021,Konut,107 m2,3+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,3.000 TL,,,,,,75 TL,,
24906,uskudar,"1,625,000TLarrow_downward%5","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'İcadiye Mahallesi Satılık Daire']",15 Şubat 2022,Satılık,100 m2,0 (Yeni),5,Boş,Yatırıma Uygun,Sıfır,Kat Mülkiyeti,Boş,2,2,14 Ağustos 2021,Konut,90 m2,2+2,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,4.750 TL,1,Açık Teras,,,,,,
24907,uskudar,"84,200,000TL","['Anasayfa', 'Satılık Villa', 'İstanbul Satılık Villa', 'Üsküdar Satılık Villa', 'Küçük Çamlıca Mahallesi Satılık Villa']",17 Aralık 2021,Satılık,2.000 m2,11-15,4,Boş,Yatırıma Uygun,,Kat Mülkiyeti,Boş,5,,03 Ağustos 2021,Konut,1.200 m2,6+2,Villa Tipi,Kombi Doğalgaz,Krediye Uygun,Evet,Betonarme,,,Var,Genel Fiyat,,,,,,,,,
24908,uskudar,"3,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mehmet Akif Ersoy Mahallesi Satılık Daire']",07 Mart 2022,Satılık,260 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,2,,31 Temmuz 2021,Konut,196 m2,5+1,4. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24909,uskudar,"7,000,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mehmet Akif Ersoy Mahallesi Satılık Daire']",04 Mart 2022,Satılık,280 m2,0 (Yeni),6,Boş,Bilinmiyor,,,Boş,3,,31 Temmuz 2021,Konut,209 m2,5+1,5. Kat,Merkezi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24910,uskudar,"1,640,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mehmet Akif Ersoy Mahallesi Satılık Daire']",14 Ekim 2021,Satılık,115 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,2,,15 Temmuz 2021,Konut,90 m2,3+1,2. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24911,uskudar,"1,650,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mehmet Akif Ersoy Mahallesi Satılık Daire']",14 Ekim 2021,Satılık,115 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,2,,15 Temmuz 2021,Konut,90 m2,3+1,2. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24912,uskudar,"4,050,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Çengelköy Mahallesi Satılık Residence']",07 Mart 2022,Satılık,165 m2,3,5,Boş,Bilinmiyor,,,Boş,2,,15 Temmuz 2021,Konut,110 m2,2+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24913,uskudar,"3,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Çengelköy Mahallesi Satılık Daire']",07 Mart 2022,Satılık,260 m2,11-15,4,Boş,Yatırıma Uygun,İkinci El,Kat Mülkiyeti,Boş,2,2,17 Haziran 2021,Konut,235 m2,4+1,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,,1,Açık Teras,,,,,,
24914,uskudar,"44,000,000TL","['Anasayfa', 'Satılık Yalı Dairesi', 'İstanbul Satılık Yalı Dairesi', 'Üsküdar Satılık Yalı Dairesi', 'Çengelköy Mahallesi Satılık Yalı Dairesi']",07 Şubat 2022,Satılık,220 m2,21 Ve Üzeri,3,Boş,,İkinci El,,Boş,2,,05 Haziran 2021,Konut,200 m2,4+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,,Var,Genel Fiyat,,,,,,,,,
24915,uskudar,"5,500,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Çengelköy Mahallesi Satılık Daire']",25 Ekim 2021,Satılık,170 m2,0 (Yeni),6,Boş,,,,,2,,01 Haziran 2021,Konut,144 m2,3+1,3. Kat,Merkezi Doğalgaz,Krediye Uygun,Hayır,,,,Var,Birim Fiyat,14.000 TL,1,Açık Balkon,,,,,,
24916,uskudar,"2,350,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Güzeltepe Mahallesi Satılık Daire']",07 Mart 2022,Satılık,115 m2,0 (Yeni),4,Boş,Yatırıma Uygun,Sıfır,Kat Mülkiyeti,Boş,2,,22 Mayıs 2021,Konut,100 m2,3+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,2,Açık Balkon,,,,,,
24917,uskudar,"6,000,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Bahçelievler Mahallesi Satılık Daire']",07 Mart 2022,Satılık,300 m2,0 (Yeni),7,Boş,Yatırıma Uygun,Sıfır,Kat Mülkiyeti,Boş,4,1,22 Mayıs 2021,Konut,250 m2,6+2,7. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,2,Açık Teras,,,,,,
24918,uskudar,"6,850,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Ünalan Mahallesi Satılık Residence']",15 Eylül 2021,Satılık,159 m2,4,30,Boş,Bilinmiyor,,,Eşyalı,3,,02 Mayıs 2021,Konut,110 m2,2+1,30. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24919,uskudar,"273,000,000TL","['Anasayfa', 'Satılık Yalı (Komple)', 'İstanbul Satılık Yalı (Komple)', 'Üsküdar Satılık Yalı (Komple)', 'Kandilli Mahallesi Satılık Yalı (Komple)']",06 Ekim 2021,Satılık,700 m2,0 (Yeni),2,Boş,Yatırıma Uygun,Sıfır,Kat Mülkiyeti,Boş,6+,,01 Mayıs 2021,Konut,620 m2,7+1,Müstakil,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,,,,,,,,
24920,uskudar,"650,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Ahmediye Mahallesi Satılık Daire']",02 Aralık 2021,Satılık,145 m2,5-10,5,Mülk Sahibi Oturuyor,Yatırıma Uygun,İkinci El,Kat Mülkiyeti,Boş,2,2,24 Nisan 2021,Konut,125 m2,3+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,,Yok,Genel Fiyat,2.000 TL,,,30 m2,4 m2,,45 TL,4 m2,
24921,uskudar,"83,000,000TL","['Anasayfa', 'Satılık Villa', 'İstanbul Satılık Villa', 'Üsküdar Satılık Villa', 'Kandilli Mahallesi Satılık Villa']",05 Aralık 2021,Satılık,1.250 m2,11-15,3,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,6+,,23 Nisan 2021,Konut,950 m2,8+ Oda,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24922,uskudar,"5,800,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Çengelköy Mahallesi Satılık Daire']",25 Ekim 2021,Satılık,169 m2,0 (Yeni),6,Boş,,Sıfır,,,2,2,25 Mart 2021,Konut,134 m2,3+1,2. Kat,Merkezi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,15.000 TL,,,,,,,,
24923,uskudar,"1,450,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Ahmediye Mahallesi Satılık Daire']",02 Aralık 2021,Satılık,230 m2,11-15,5,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,,Boş,4,4,17 Mart 2021,Konut,200 m2,4+2,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,4.500 TL,,,30 m2,,,50 TL,,
24924,uskudar,"2,500,000TL","['Anasayfa', 'Satılık Bina', 'İstanbul Satılık Bina', 'Üsküdar Satılık Bina', 'Yavuztürk Mahallesi Satılık Bina']",15 Aralık 2021,Satılık,175 m2,11-15,3,Mülk Sahibi Oturuyor,Yatırıma Uygun,İkinci El,,Boş,6+,6+,15 Mart 2021,Konut,163 m2,6+3,Villa Tipi,Kombi Doğalgaz,Krediye Uygun Değil,Hayır,Betonarme,,Yok,,Genel Fiyat,6.000 TL,,,20 m2,,,35 TL,,
24925,uskudar,"6,400,000TLarrow_downward%12","['Anasayfa', 'Satılık Müstakil Ev', 'İstanbul Satılık Müstakil Ev', 'Üsküdar Satılık Müstakil Ev', 'Çengelköy Mahallesi Satılık Müstakil Ev']",07 Mart 2022,Satılık,220 m2,21 Ve Üzeri,3,Boş,Bilinmiyor,,,Boş,3,,08 Mart 2021,Konut,200 m2,6+1,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24926,uskudar,"1,900,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Murat Reis Mahallesi Satılık Daire']",10 Aralık 2021,Satılık,160 m2,0 (Yeni),4,Boş,Yatırıma Uygun,Sıfır,,Boş,1,2,28 Şubat 2021,Konut,140 m2,4+1,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,,,,,,,,,
24927,uskudar,"2,350,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Ferah Mahallesi Satılık Daire']",24 Şubat 2022,Satılık,110 m2,0 (Yeni),4,Boş,Yatırıma Uygun,Sıfır,,Boş,2,,28 Şubat 2021,Konut,100 m2,3+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,,,,,,,,,
24928,uskudar,"965,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Valide-i Atik Mahallesi Satılık Daire']",27 Ocak 2022,Satılık,75 m2,5-10,5,Kiracı Oturuyor,Bilinmiyor,Sıfır,Kat Mülkiyeti,Boş,5,1,27 Şubat 2021,Konut,70 m2,1+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,,Genel Fiyat,3.500 TL,,,,,,50 TL,,
24929,uskudar,"850,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Zeynep Kamil Mahallesi Satılık Daire']",07 Mart 2022,Satılık,70 m2,5-10,5,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,,Boş,1,1,05 Şubat 2021,Konut,55 m2,2+1,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,3.000 TL,,,20 m2,,,25 TL,,
24930,uskudar,"4,300,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Bahçelievler Mahallesi Satılık Daire']",07 Mart 2022,Satılık,230 m2,0 (Yeni),5,Boş,Bilinmiyor,Sıfır,Kat Mülkiyeti,Boş,2,,30 Ocak 2021,Konut,140 m2,4+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,0 TL,,,,,,0 TL,,
24931,uskudar,"5,500,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mimar Sinan Mahallesi Satılık Daire']",29 Aralık 2021,Satılık,180 m2,2,4,Mülk Sahibi Oturuyor,Yatırıma Uygun,İkinci El,,Boş,2,2,18 Ocak 2021,Konut,165 m2,3+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,,,,,,,,,
24932,uskudar,"650,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Valide-i Atik Mahallesi Satılık Daire']",07 Şubat 2022,Satılık,95 m2,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Yatırıma Uygun,İkinci El,Hisseli Tapu,Boş,1,1,28 Aralık 2020,Konut,85 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,3.000 TL,1,,25 m2,6 m2,,30 TL,4 m2,5 m2
24933,uskudar,"5,900,000TL","['Anasayfa', 'Satılık Villa', 'İstanbul Satılık Villa', 'Üsküdar Satılık Villa', 'Çengelköy Mahallesi Satılık Villa']",07 Mart 2022,Satılık,425 m2,5-10,4,Boş,,,,,4,,18 Aralık 2020,Konut,400 m2,5+2,Villa Tipi,Kombi Doğalgaz,Krediye Uygun,Hayır,,,,,Genel Fiyat,,,,,,,,,
24934,uskudar,"7,950,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Bahçelievler Mahallesi Satılık Daire']",07 Mart 2022,Satılık,350 m2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,Yatırıma Uygun,İkinci El,,Boş,3,3,16 Aralık 2020,Konut,300 m2,5+2,Villa Tipi,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,,,,,,,,,
24935,uskudar,"6,850,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Ünalan Mahallesi Satılık Residence']",15 Eylül 2021,Satılık,159 m2,4,30,Boş,Bilinmiyor,,,Eşyalı,3,,12 Aralık 2020,Konut,110 m2,2+1,30-40. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24936,uskudar,"7,650,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Ünalan Mahallesi Satılık Residence']",15 Eylül 2021,Satılık,202 m2,4,30,Boş,Bilinmiyor,,,Eşyalı,4,,12 Aralık 2020,Konut,142 m2,3+1,6. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24937,uskudar,"7,600,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Ünalan Mahallesi Satılık Residence']",15 Eylül 2021,Satılık,202 m2,4,30,Boş,Bilinmiyor,,,Eşyalı,4,,12 Aralık 2020,Konut,142 m2,3+1,4. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24938,uskudar,"3,800,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Güzeltepe Mahallesi Satılık Daire']",07 Mart 2022,Satılık,200 m2,0 (Yeni),5,Boş,Yatırıma Uygun,Sıfır,,Boş,3,,10 Aralık 2020,Konut,185 m2,5+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,,,,,,,,,
24939,uskudar,"2,350,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Bahçelievler Mahallesi Satılık Daire']",07 Mart 2022,Satılık,157 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,2,,10 Aralık 2020,Konut,125 m2,4+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,0 TL,,,,,,0 TL,,
24940,uskudar,"6,850,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Ünalan Mahallesi Satılık Residence']",15 Eylül 2021,Satılık,163 m2,4,34,Boş,Bilinmiyor,,Kat Mülkiyeti,Eşyalı,3,3,06 Aralık 2020,Konut,111 m2,2+1,33. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,Yok,Yok,,Genel Fiyat,,,,,,,,,
24941,uskudar,"7,650,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Üsküdar Satılık Residence', 'Ünalan Mahallesi Satılık Residence']",15 Eylül 2021,Satılık,202 m2,4,30,Boş,Yatırıma Uygun,Sıfır,Kat Mülkiyeti,Eşyalı,3,4,06 Aralık 2020,Konut,142 m2,3+1,4. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,Betonarme,Yok,Yok,,Genel Fiyat,,,,,,,,,
24942,uskudar,"132,000,000TL","['Anasayfa', 'Satılık Yalı (Komple)', 'İstanbul Satılık Yalı (Komple)', 'Üsküdar Satılık Yalı (Komple)', 'Kandilli Mahallesi Satılık Yalı (Komple)']",06 Ekim 2021,Satılık,1.000 m2,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,İkinci El,,,6+,,17 Kasım 2020,Konut,800 m2,8+ Oda,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,,,,,,,,,
24943,uskudar,"7,300,000TL","['Anasayfa', 'Satılık Villa', 'İstanbul Satılık Villa', 'Üsküdar Satılık Villa', 'Bahçelievler Mahallesi Satılık Villa']",07 Mart 2022,Satılık,325 m2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,4,,06 Ekim 2020,Konut,275 m2,5+2,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
24944,uskudar,"1,330,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Çengelköy Mahallesi Satılık Daire']",17 Şubat 2022,Satılık,125 m2,11-15,5,Boş,Yatırıma Uygun,İkinci El,Kat İrtifakı,Boş,1,1,26 Ağustos 2020,Konut,120 m2,3+1,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,,2,Açık Balkon,,,,150 TL,,
24945,uskudar,"1,400,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Selami Ali Mahallesi Satılık Daire']",10 Mart 2022,Satılık,115 m2,21 Ve Üzeri,5,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,,Boş,1,2,20 Ağustos 2020,Konut,110 m2,3+1,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,3.500 TL,,,40 m2,,,30 TL,,
24946,uskudar,"900,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mimar Sinan Mahallesi Satılık Daire']",10 Mart 2022,Satılık,90 m2,21 Ve Üzeri,5,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,,Boş,1,1,12 Ağustos 2020,Konut,85 m2,2+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,3.000 TL,,,25 m2,,,30 TL,,
24947,uskudar,"1,600,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Üsküdar Satılık Daire', 'Mimar Sinan Mahallesi Satılık Daire']",11 Aralık 2021,Satılık,120 m2,5-10,4,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,,Boş,2,2,21 Temmuz 2020,Konut,110 m2,3+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,,Genel Fiyat,4.000 TL,,,30 m2,,,,,
